PaperID,CatID,CatID2,CatID3,CatID4,CatID_gen,Authors,Title,Location,PublicationType,PublishedDateMonth,PublishedDateYear,PDFLink,LocalPDFLink,PSLink,Abstract,RegisterDate,sortOrder,ProjectLink,OtherAuthors
34,4,4,4,4,NULL,"W. Blanke, C. Bajaj",Active Visualization in a Multidisplay Immersive Environment,"Eighth Eurographics Workshop on Virtual Environments 2002, Pages 103-111.",Conference Presentations & Publications,0,2002,http://www.eg.org/EG/DL/WS/EGVE02/103-111.pdf.abstract.pdf,http://cvcweb.ices.utexas.edu/cvc/papers/2003/journal/sdarticle01.pdf,,,12/4/2006 15:04,900,NULL,(with W. Blanke)
35,5,8,5,5,NULL,"Z. Yu, C. Bajaj",Normalized Gradient Vector Diffusion and Image Segmentation,"Proceedings of the 7th European Conference on Computer Vision (LNCS 2352), vol. 3, pp. 517-530, (Published by Springer Press), Copenhagen, Denmark, May 28-31, 2002.",Conference Presentations & Publications,0,2002,http://www.springerlink.com/media/9b6atpuqun1y69qkjj1q/contributions/x/6/e/4/x6e4gumb3h7h9n8h.pdf,http://cvcweb.ices.utexas.edu/cvc/papers/2002/conference/Zeyun-ECCV02.pdf,,,12/4/2006 15:09,900,NULL,(with Z. Yu)
36,5,8,5,5,NULL,"Z. Yu, C. Bajaj",Image Segmentation Using Gradient Vector Diffusion and Region Merging,"Proceedings of the 16th International Conference on Pattern Recognition, vol. 2, pp. 941-944, (Published by IEEE CS-Press), Quebec, Canada, August 11-15, 2002.",Conference Presentations & Publications,8,2002,http://cvcweb.ices.utexas.edu/cvc/papers/2002/conference/Zeyun-ICPR02.pdf,http://cvcweb.ices.utexas.edu/cvc/papers/2002/conference/Zeyun-ICPR02.pdf,,,12/4/2006 15:09,900,NULL,(with Z. Yu)
37,5,8,5,5,NULL,"Z. Yu, C. Bajaj",Anisotropic Vector Diffusion in Image Smoothing,"Proceeding of the 9th IEEE International Conference on Image Processing, vol. 1, pp. 828-831, (Published by IEEE CS Press), Rochester, New York, September 22-25, 2002.",Conference Presentations & Publications,0,2002,http://ieeexplore.ieee.org/iel5/8052/22252/01038153.pdf?isnumber=22252&prod=CNF&arnumber=1038153&arSt=+I-828&ared=+I-831+vol.1&arAuthor=Zeyun+Yu%3B+Bajaj%2C+C.,http://cvcweb.ices.utexas.edu/cvc/papers/2002/conference/01038153.pdf,,,12/4/2006 15:09,900,NULL,(with Z. Yu)
38,4,5,7,5,NULL,"S. Park, C. Bajaj, V. Siddavanahalli",Case Study: Interactive Rendering of Adaptive Mesh Refinement Data,"Proceedings of IEEE Visualization, Pages 521-524, 2002, Boston, MA.",Conference Presentations & Publications,0,2002,http://ieeexplore.ieee.org/iel5/8436/26565/01183820.pdf?isnumber=26565&prod=CNF&arnumber=1183820&arSt=+521&ared=+524&arAuthor=Sanghun+Park%3B+Bajaj%2C+C.L.%3B+Siddavanahalli%2C+V.,http://cvcweb.ices.utexas.edu/cvc/papers/2002/conference/01183820.pdf,,,12/4/2006 15:01,900,NULL,"(with S. Park, V. Siddavanahalli)"
39,4,5,9,5,NULL,"B. Sohn, C. Bajaj, V. Siddavanahalli",Feature Based Volumetric Video Compression for Interactive Playback,"Proceedings of IEEE/SIGGRAPH Symposium on Volume Visualization and Graphics, Pages 89-96, 2002, Boston, MA, http://tinyurl.com/PMC2805201, PMCID: PMC2805201",Conference Presentations & Publications,0,2002,http://ieeexplore.ieee.org/iel5/8690/27525/01226514.pdf?isnumber=27525&prod=CNF&arnumber=1226514&arSt=+89&ared=+96&arAuthor=Bong-Soo+Sohn%3B+Bajaj%2C+C.%3B+Siddavanahalli%2C+V.,http://cvcweb.ices.utexas.edu/cvc/papers/2002/conference/01226514.pdf,,,2/13/2010 1:14,900,,"(with B. Sohn, V. Siddavanahalli)"
40,4,4,4,4,NULL,"C. Bajaj, S. Park, A. Thane",Parallel Multi-PC Volume Rendering System,"CS  & ICES Technical Report, University of Texas at Austin, 2002.",Technical Reports,8,2002,http://cvcweb.ices.utexas.edu/cvc/papers/2002/techreports/Smpark-VolVis02.pdf,http://cvcweb.ices.utexas.edu/cvc/papers/2002/techreports/Smpark-VolVis02.pdf,,,12/4/2006 14:45,800,NULL,"(with S. Park, A. Thane)"
41,5,5,5,5,NULL,"C. Bajaj, A. Shamir, B. Sohn",Progressive Tracking of Isosurfaces in Time-Varying Scalar Fields,"CS  & ICES Technical Report, University of Texas at Austin, 2002.",Technical Reports,8,2002,http://cvcweb.ices.utexas.edu/cvc/papers/2002/techreports/Bongbong-Vis02.pdf,http://cvcweb.ices.utexas.edu/cvc/papers/2002/techreports/Bongbong-Vis02.pdf,,,12/4/2006 14:08,800,NULL,"(with A. Shamir, B. Sohn)"
42,4,7,5,5,NULL,"H. Pfister, B. Lorenson, C. Bajaj, G. Kindlmann, W. Schroeder, L. Avila, K. Raghu, R. Machiraju, J. Lee",The Transfer Function Bake-off,"IEEE Computer Graphics and Applications, Volume 21: Issue 3. May/June 2001. Pages 16-22, 2001, <a href=""http://dx.doi.org/10.1109/38.920623"">doi: 10.1109/38.920623</a>.",Journal Publications,0,2001,http://ieeexplore.ieee.org/iel5/38/19913/00920623.pdf?isnumber=19913&prod=JNL&arnumber=920623&arSt=16&ared=22&arAuthor=Pfister%2C+H.%3B+Lorensen%2C+B.%3B+Bajaj%2C+C.%3B+Kindlmann%2C+G.%3B+Schroeder%2C+W.%3B+Avila%2C+L.S.%3B+Raghu%2C+K.M.%3B+Machiraju%2C+R,http://cvcweb.ices.utexas.edu/cvc/papers/2001/journal/00920623.pdf,,,7/11/2012 17:07,1000,NULL,"(with H. Pfister, B. Lorenson, G. Kindlmann, W. Schroeder, L. Avila, K. Raghu, R. Machiraju, J. Lee)"
43,7,9,9,9,NULL,"C. Bajaj, I. Ihm, S. Park",3D RGB Image Compression for Interactive Applications,"ACM Transactions on Graphics, 20, 1, (2001), 10-38, 2001, <a href=	 http://dx.doi.org/10.1145/383745.383747"">doi: 10.1145/383745.383747</a>.",Journal Publications,0,2001,http://portal.acm.org/ft_gateway.cfm?id=383747&type=pdf&coll=portal&dl=ACM&CFID=76478172&CFTOKEN=62344793,http://cvcweb.ices.utexas.edu/cvc/papers/2001/journal/p10-bajaj.pdf,http://cvcweb.ices.utexas.edu/cvc/papers/2001/journal/3drgb.ps,"3D RGB Image Compression for Interactive Applications 
C. Bajaj, I. Ihm, S. Park. 
ACM Transactions on Graphics, Accepted for publication in 2001. 
This paper presents a new 3D RGB image compression scheme designed for interactive real-time applications. In designing our compression method, we have compromised between two important goals: high compression ratio and fast random access ability, and have tried to minimize the overhead caused during run-time reconstruction. Our compression technique is suitable for applications wherein data are accessed in a somewhat unpredictable fashion, and real-time performance of decompression is necessary. The experimental results on three different kinds of 3D images, medical imaging, image-based rendering, and solid texture mapping suggest the compression method can be used effectively in developing real-time applications that must handle large volume data, made of color samples taken in three- or higher-dimensional space",7/11/2012 16:46,1000,NULL,"(with I. Ihm, S. Park)"
44,3,6,1,3,NULL,"C. Bajaj, G. Xu",Regular Algebraic Curve Segments (III) - Applications in Interactive Design and Data Fitting,"Computer Aided Geometric Design, 18:3(2001), 149-173, 2001, <a href=""	 http://dx.doi.org/10.1016/S0167-8396(01)00010-3"">doi: 10.1016/S0167-8396(01)00010-3</a>.",Journal Publications,0,2001,http://cvcweb.ices.utexas.edu/cvc/papers/2001/journal/sdarticle02.pdf,http://cvcweb.ices.utexas.edu/cvc/papers/2001/journal/sdarticle02.pdf,http://cvcweb.ices.utexas.edu/cvc/papers/2001/journal/cagd99.ps,"Regular Algebraic Curve Segments (III) - Applications In Interactive Design And Data Fitting 
C. Bajaj, G. Xu 
Computer Aided Geometric Design 18:3(2001), p. 149-173 
In this paper (part three of the trilogy) we use low degree G1 and G2 continuous regular algebraic spline curves defined within parallelograms, to interpolate an ordered set of data points in the plane. We explicitly characterize curve families whose members have the required interpolating properties and possess a minimal number of inflection points. The regular algebraic spline curves considered here have many attractive features: They are easy to construct. There exist convenient geometric control handles to locally modify the shape of the curve. The error of the approximation is controllable. Since the spline curve is always inside the parallelogram, the error of the fit is bounded by the size of the parallelogram. The spline curve can be rapidly displayed, even though the algebraic curve segments are implicitly defined.",7/12/2012 10:38,1000,NULL,(with G. Xu)
45,3,6,1,3,NULL,"G. Xu, C. Bajaj, H. Huang",C1 Modeling with A-patches from Rational Trivariate Functions,"Computer Aided Geometric Design, 18:3(2001), 221-243.",Journal Publications,0,2001,http://cvcweb.ices.utexas.edu/cvc/papers/2001/journal/sdarticle01.pdf,http://cvcweb.ices.utexas.edu/cvc/papers/2001/journal/sdarticle01.pdf,http://cvcweb.ices.utexas.edu/cvc/papers/1999/techreports/rpatch.ps,"C1 Modeling with A-patches from Rational Trivariate Functions 
G. Xu, C. Bajaj, H. Huang 
Computer Aided Geometric Design, 18:3(2001), 221-243 
We approximate a manifold triangulation in IR3 using smooth implicit algebraic surface patches, which we call A-patches. Here each A-patch is a real iso-contour of a trivariate rational function defined within a tetrahedron. The rational trivariate function provides increased degrees of freedom so that the number of surface patches needed for free-form shape modeling is significantly reduced compared to earlier similar approaches. Furthermore, the surface patches have quadratic precision, that is, they exactly recover quadratic surfaces. We give conditions under which the C1 smooth and single sheeted surface patch is isolated from the multiple sheets.",7/12/2012 10:37,1000,NULL,"(with G. Xu, H. Huang)"
47,6,9,6,6,NULL,"C. Bajaj, V. Pascucci, G. Zhuang",Single Resolution Compression of Arbitrary Triangular Meshes with Properties,"Computational Geometry: Theory and Applications, Volume 14, Issues 1-3, 30 November 1999, Pages 167-186.",Journal Publications,0,1999,http://www.sciencedirect.com/science?_ob=MImg&_imagekey=B6TYS-3Y2WSY7-9-1&_cdi=5626&_user=108429&_orig=search&_coverDate=11%2F30%2F1999&_sk=999859998&view=c&wchp=dGLbVzz-zSkzV&md5=651e627104a523985101380a78ef4ef3&ie=/sdarticle.pdf,http://cvcweb.ices.utexas.edu/cvc/papers/1999/journal/sdarticle04.pdf,http://cvcweb.ices.utexas.edu/cvc/papers/1999/journal/comgeo364.ps,,12/4/2006 14:49,1000,NULL,"(with V. Pascucci, G. Zhuang)"
49,4,5,5,5,NULL,"X. Zhang, C. Bajaj, W. Blanke",Scalable Isosurface Visualization of Massive Datasets on COTS-Cluster,"Proc. of IEEE 2001 Symposium on Parallel and Large-Data Visualization and Graphics, pp. 51-58, San Diego, CA, 2001.",Conference Presentations & Publications,0,2001,http://ieeexplore.ieee.org/iel5/7630/20819/00964404.pdf?isnumber=20819&prod=CNF&arnumber=964404&arSt=51&ared=150&arAuthor=Xiaoyu+Zhang%3B+Bajaj%2C+C.%3B+Blanke%2C+W.,http://cvcweb.ices.utexas.edu/cvc/papers/2001/conference/00964404.pdf,,,12/4/2006 15:06,900,NULL,"(with X. Zhang, W. Blanke)"
50,3,4,8,1,NULL,"C. Bajaj, G. Xu",Anisotropic Diffusion of Noisy Surfaces and Noisy Functions on Surfaces,"Proc. of Information Visualization 2001, London, UK, 2001.",Conference Presentations & Publications,0,2001,http://cvcweb.ices.utexas.edu/cvc/papers/2001/conference/tog.pdf,http://cvcweb.ices.utexas.edu/cvc/papers/2001/conference/tog.pdf,,,7/11/2012 16:59,900,,(with G. Xu)
51,4,5,9,4,NULL,"C. Bajaj, I. Ihm, S. Park",Visualization-Specific Compression of Large Volume Data,"Proc. of Pacific Graphics, pp. 212-222, 2001, Tokyo, Japan, Oct 2001.",Conference Presentations & Publications,0,2001,http://cvcweb.ices.utexas.edu/cvc/papers/2001/conference/pg01.pdf,http://cvcweb.ices.utexas.edu/cvc/papers/2001/conference/pg01.pdf,http://cvcweb.ices.utexas.edu/cvc/papers/2001/conference/pg01.ps,,12/4/2006 14:30,900,NULL,"(with I. Ihm, S. Park)"
52,4,4,4,4,NULL,"W. Blanke, C. Bajaj, X. Zhang, D. Fussell","A Cluster Based Emulator for Multidisplay, Multiresolution Parallel Image Compositing","CS  & TICAM Technical Report, University of Texas at Austin, 2001.",Technical Reports,0,2001,http://cvcweb.ices.utexas.edu/cvc/papers/2001/techreports/tcr1.pdf,http://cvcweb.ices.utexas.edu/cvc/papers/2001/techreports/tcr1.pdf,,,12/4/2006 15:06,800,NULL,"(with W. Blanke, X. Zhang, D. Fussell)"
53,4,4,4,4,NULL,"S. Park, S. Park, C. Bajaj",Hardware Accelerated Multipipe Parallel Rendering of Large Data Stream,"CS  & TICAM Technical Report, University of Texas at Austin, 2001.",Technical Reports,0,2001,http://cvcweb.ices.utexas.edu/cvc/papers/2001/techreports/tbvr.pdf,http://cvcweb.ices.utexas.edu/cvc/papers/2001/techreports/tbvr.pdf,,,12/4/2006 15:01,800,NULL,"(with S. Park, S. Park)"
54,4,4,4,4,NULL,"S. Park, C. Bajaj, I. Ihm",Effective Visualization of Very Large Oceanography Time-varying Volume Dataset,"CS  & TICAM Technical Report, University of Texas at Austin, 2001.",Technical Reports,0,2001,http://cvcweb.ices.utexas.edu/cvc/papers/2001/techreports/sot.pdf,http://cvcweb.ices.utexas.edu/cvc/papers/2001/techreports/sot.pdf,,,12/4/2006 15:01,800,NULL,"(with S. Park, I. Ihm)"
55,6,7,6,6,NULL,"C. Bajaj, C. Baldazzi, S. Cutchin, A. Paoluzzi, V. Pascucci, M. Vicentino",A programming approach for complex animations. Part I. Methodology,"Computer Aided Design, 31,11, (1999), 695-710.",Journal Publications,0,1999,http://www.sciencedirect.com/science?_ob=MImg&_imagekey=B6TYR-3XYG590-5-4P&_cdi=5625&_user=108429&_orig=browse&_coverDate=09%2F30%2F1999&_sk=999689988&view=c&wchp=dGLbVlz-zSkWW&md5=5e2d2e59fce498ad8a547d6b064673e8&ie=/sdarticle.pdf,http://cvcweb.ices.utexas.edu/cvc/papers/1999/journal/sdarticle01.pdf,,,12/4/2006 14:11,1000,NULL,"(with C. Baldazzi, S. Cutchin, A. Paoluzzi, V. Pascucci, M. Vicentino)"
56,3,6,3,3,NULL,"C. Bajaj, A. Royappa",Parameterization in Finite Precision,"Algorithmica, 27, 1, (2000), 100-114, <a href=""http://dx.doi.org/10.1007/s004530010006"">doi: 10.1007/s004530010006</a>.",Journal Publications,0,2000,http://cvcweb.ices.utexas.edu/cvc/papers/2000/journal/algor98.pdf,http://cvcweb.ices.utexas.edu/cvc/papers/2000/journal/algor98.pdf,http://cvcweb.ices.utexas.edu/cvc/papers/2000/journal/algor98.ps,,7/12/2012 10:39,1000,NULL,(with A. Royappa)
57,3,6,1,3,NULL,"G. Xu, C. Bajaj, W. Xue",Regular algebraic curve segments (I)-Definitions and characteristics,"Computer Aided Geometric Design, 17:6(2000), 485-501, <a href=""http://dx.doi.org/10.1016/S0167-8396(00)00012-1"">doi: 10.1016/S0167-8396(00)00012-1</a>.",Journal Publications,0,2000,http://cvcweb.ices.utexas.edu/cvc/papers/2000/journal/sdarticle03.pdf,http://cvcweb.ices.utexas.edu/cvc/papers/2000/journal/sdarticle03.pdf,http://cvcweb.ices.utexas.edu/cvc/papers/2000/journal/aspline1.ps,,7/12/2012 11:22,1000,NULL,"(with G. Xu, W. Xue)"
58,3,6,1,3,NULL,"G. Xu, C. Bajaj, C. Chu",Regular Algebraic Curve Segments (II) - Interpolation and Approximation,"Computer Aided Geometric Design, 17:6(2000), 503-519, <a href=""http://dx.doi.org/10.1016/S0167-8396(00)00013-3"">doi: 10.1016/S0167-8396(00)00013-3</a>.",Journal Publications,0,2000,http://cvcweb.ices.utexas.edu/cvc/papers/2000/journal/sdarticle04.pdf,http://cvcweb.ices.utexas.edu/cvc/papers/2000/journal/sdarticle04.pdf,http://cvcweb.ices.utexas.edu/cvc/papers/2000/journal/aspline2.ps,,7/12/2012 11:22,1000,NULL,"(with G. Xu, C. Chu)"
59,2,5,7,5,NULL,"B. Duerstock, C. Bajaj, V. Pascucci, D. Schikore. K. Lin, R. Borgens",Advances in three-dimensional reconstruction of the experimental spinal cord injury,"Computerized Medical Imaging and Graphics, Volume 24, Issue 6, November 2000, Pages 389-406, <a href=""	 http://dx.doi.org/10.1016/S0895-6111(00)00034-3"">doi: 10.1016/S0895-6111(00)00034-3</a>, <a href=""http://tinyurl.com/PMID11008186"">PMID: 11008186</a>, PMC Journal in Process.",Journal Publications,0,2000,,http://cvcweb.ices.utexas.edu/cvc/papers/2000/journal/sdarticle01.pdf,,,7/11/2012 17:11,1000,,"(with B. Duerstock, V. Pascucci, D. Schikore. K. Lin, R. Borgens)"
60,7,5,8,7,NULL,"C. Bajaj, I. Ihm, S. Park",Compression-Based 3D Texture Mapping for Real-Time Rendering,"Graphical Models, 62:6, (2000), 391-410, <a href=""http://dx.doi.org/10.1006/gmod.2000.0532"">doi: 10.1006/gmod.2000.0532</a>.",Journal Publications,0,2000,http://www.sciencedirect.com/science?_ob=MImg&_imagekey=B6WG3-45F4N3G-2-1&_cdi=6811&_user=108429&_orig=browse&_coverDate=11%2F30%2F2000&_sk=999379993&view=c&wchp=dGLbVlb-zSkzS&md5=712fc24a1e439a4951b72abdaac63b02&ie=/sdarticle.pdf,http://cvcweb.ices.utexas.edu/cvc/papers/2000/journal/sdarticle02.pdf,,"While 2D texture mapping is one of the most effective rendering techniques that make 3D objects appear visually interesting, it often suffers from visual artifacts produced when 2D image patterns are wrapped onto the surface of objects with arbitrary shapes. On the other hand, 3D texture mapping generates highly natural visual effects in which objects appear carved from lumps of materials rather than laminated with thin sheets as in 2D texture mapping. Storing 3D texture images in a table for fast mapping computations, instead of evaluating procedures on the fly, however, has been considered impractical due to the extremely high memory requirement. In this paper, we present a new effective method for 3D texture mapping designed for real-time rendering of polygonal models. Our scheme attempts to resolve the potential texture memory problem by compressing 3D textures using a wavelet-based encoding method. The experimental results on various non-trivial 3D textures and polygonal models show that high compression rates are achieved with few visual artifacts in the rendered images and a small impact on rendering time. The simplicity of our compression-based scheme will make it easy to implement practical 3D texture mapping in software/hardware rendering systems including the real-time 3D graphics APIs like OpenGL and Direct3D.",7/11/2012 17:13,1000,NULL,"(with I. Ihm, S. Park)"
61,4,6,7,6,NULL,"A. Shamir, V. Pascucci, C. Bajaj",Multi-Resolution Dynamic Meshes with Arbitrary Deformations,"Proc of IEEE Visualization Conference 2000, Salt Lake City, Utah, pp. 423-430.",Conference Presentations & Publications,0,2000,http://ieeexplore.ieee.org/iel5/7111/19150/00885724.pdf?isnumber=19150&prod=CNF&arnumber=885724&arSt=423&ared=430%2C+583&arAuthor=Shamir%2C+A.%3B+Pascucci%2C+V.%3B+Bajaj%2C+C.,http://cvcweb.ices.utexas.edu/cvc/papers/2000/conference/00885724.pdf,http://cvcweb.ices.utexas.edu/cvc/papers/2000/conference/tdag-rep.ps,,12/4/2006 14:02,900,NULL,"(with A. Shamir, V. Pascucci)"
